"pattern","sequence","blockID","blockSize","allocation"
17,913,293,6,"colistin"
17,914,293,6,"colistin"
17,915,293,6,"colistin"
17,916,293,6,"saline"
17,917,294,2,"colistin"
17,918,294,2,"saline"
17,919,295,4,"saline"
17,920,295,4,"colistin"
17,921,295,4,"colistin"
17,922,295,4,"saline"
17,923,296,2,"saline"
17,924,296,2,"colistin"
17,925,297,2,"saline"
17,926,297,2,"colistin"
17,927,298,2,"colistin"
17,928,298,2,"saline"
17,929,299,2,"colistin"
17,930,299,2,"saline"
17,931,300,2,"saline"
17,932,300,2,"colistin"
17,933,301,2,"colistin"
17,934,301,2,"saline"
17,935,302,4,"colistin"
17,936,302,4,"saline"
17,937,302,4,"colistin"
17,938,302,4,"saline"
17,939,303,4,"saline"
17,940,303,4,"colistin"
17,941,303,4,"colistin"
17,942,303,4,"saline"
17,943,304,2,"colistin"
17,944,304,2,"saline"
17,945,305,2,"saline"
17,946,305,2,"colistin"
17,947,306,2,"colistin"
17,948,306,2,"saline"
17,949,307,2,"colistin"
17,950,307,2,"saline"
17,951,308,2,"saline"
17,952,308,2,"colistin"
17,953,309,4,"colistin"
17,954,309,4,"saline"
17,955,309,4,"saline"
17,956,309,4,"colistin"
17,957,310,2,"colistin"
17,958,310,2,"saline"
17,959,311,4,"colistin"
17,960,311,4,"saline"
17,961,311,4,"saline"
17,962,311,4,"colistin"
17,963,312,2,"colistin"
17,964,312,2,"saline"
17,965,313,6,"colistin"
17,966,313,6,"colistin"
17,967,313,6,"saline"
17,968,313,6,"colistin"
17,969,313,6,"saline"
17,970,313,6,"saline"
17,971,314,2,"colistin"
17,972,314,2,"saline"
17,973,315,4,"saline"
17,974,315,4,"colistin"
17,975,315,4,"saline"
17,976,315,4,"colistin"
17,977,316,2,"saline"
17,978,316,2,"colistin"
17,979,317,4,"colistin"
17,980,317,4,"saline"
17,981,317,4,"colistin"
17,982,317,4,"saline"
17,983,318,2,"colistin"
17,984,318,2,"saline"
17,985,319,4,"colistin"
17,986,319,4,"saline"
17,987,319,4,"saline"
17,988,319,4,"colistin"
17,989,320,2,"saline"
17,990,320,2,"colistin"
17,991,321,2,"saline"
17,992,321,2,"colistin"
17,993,322,4,"saline"
17,994,322,4,"colistin"
17,995,322,4,"colistin"
17,996,322,4,"saline"
17,997,323,4,"saline"
17,998,323,4,"colistin"
17,999,323,4,"colistin"
17,1000,323,4,"saline"
17,1001,324,6,"saline"
17,1002,324,6,"saline"
17,1003,324,6,"colistin"
17,1004,324,6,"colistin"
17,1005,324,6,"colistin"
17,1006,324,6,"saline"
17,1007,325,2,"colistin"
17,1008,325,2,"saline"
17,1009,326,6,"colistin"
17,1010,326,6,"colistin"
17,1011,326,6,"colistin"
17,1012,326,6,"saline"
17,1013,326,6,"saline"
17,1014,326,6,"saline"
17,1015,327,6,"colistin"
17,1016,327,6,"saline"
17,1017,327,6,"saline"
17,1018,327,6,"saline"
17,1019,327,6,"colistin"
17,1020,327,6,"colistin"
17,1021,328,2,"saline"
17,1022,328,2,"colistin"
17,1023,329,2,"saline"
17,1024,329,2,"colistin"
17,1025,330,4,"colistin"
17,1026,330,4,"colistin"
17,1027,330,4,"saline"
17,1028,330,4,"saline"
17,1029,331,2,"saline"
17,1030,331,2,"colistin"
17,1031,332,2,"colistin"
17,1032,332,2,"saline"
17,1033,333,6,"colistin"
17,1034,333,6,"colistin"
17,1035,333,6,"saline"
17,1036,333,6,"saline"
17,1037,333,6,"colistin"
17,1038,333,6,"saline"
17,1039,334,2,"saline"
17,1040,334,2,"colistin"
17,1041,335,2,"saline"
17,1042,335,2,"colistin"
17,1043,336,6,"colistin"
17,1044,336,6,"colistin"
17,1045,336,6,"colistin"
17,1046,336,6,"saline"
17,1047,336,6,"saline"
17,1048,336,6,"saline"
17,1049,337,2,"saline"
17,1050,337,2,"colistin"
17,1051,338,2,"saline"
17,1052,338,2,"colistin"
17,1053,339,2,"colistin"
17,1054,339,2,"saline"
17,1055,340,2,"saline"
17,1056,340,2,"colistin"
17,1057,341,2,"colistin"
17,1058,341,2,"saline"
17,1059,342,2,"colistin"
17,1060,342,2,"saline"
17,1061,343,2,"colistin"
17,1062,343,2,"saline"
17,1063,344,6,"colistin"
17,1064,344,6,"saline"
17,1065,344,6,"colistin"
17,1066,344,6,"saline"
17,1067,344,6,"saline"
17,1068,344,6,"colistin"
17,1069,345,2,"colistin"
17,1070,345,2,"saline"
17,1071,346,6,"saline"
17,1072,346,6,"colistin"
17,1073,346,6,"saline"
17,1074,346,6,"saline"
17,1075,346,6,"colistin"
17,1076,346,6,"colistin"
17,1077,347,6,"saline"
17,1078,347,6,"colistin"
17,1079,347,6,"saline"
17,1080,347,6,"saline"
17,1081,347,6,"colistin"
17,1082,347,6,"colistin"
17,1083,348,4,"saline"
17,1084,348,4,"saline"
17,1085,348,4,"colistin"
17,1086,348,4,"colistin"
17,1087,349,4,"saline"
17,1088,349,4,"colistin"
17,1089,349,4,"colistin"
17,1090,349,4,"saline"
17,1091,350,2,"saline"
17,1092,350,2,"colistin"
17,1093,351,2,"colistin"
17,1094,351,2,"saline"
17,1095,352,2,"saline"
17,1096,352,2,"colistin"
17,1097,353,4,"colistin"
17,1098,353,4,"saline"
17,1099,353,4,"saline"
17,1100,353,4,"colistin"
17,1101,354,2,"colistin"
17,1102,354,2,"saline"
17,1103,355,4,"saline"
17,1104,355,4,"colistin"
17,1105,355,4,"saline"
17,1106,355,4,"colistin"
17,1107,356,2,"colistin"
17,1108,356,2,"saline"
17,1109,357,2,"colistin"
17,1110,357,2,"saline"
17,1111,358,2,"saline"
17,1112,358,2,"colistin"
17,1113,359,2,"colistin"
17,1114,359,2,"saline"
17,1115,360,6,"colistin"
17,1116,360,6,"colistin"
17,1117,360,6,"saline"
17,1118,360,6,"saline"
17,1119,360,6,"colistin"
17,1120,360,6,"saline"
17,1121,361,6,"colistin"
17,1122,361,6,"saline"
17,1123,361,6,"saline"
17,1124,361,6,"colistin"
17,1125,361,6,"saline"
17,1126,361,6,"colistin"
17,1127,362,2,"saline"
17,1128,362,2,"colistin"
17,1129,363,2,"colistin"
17,1130,363,2,"saline"
17,1131,364,2,"colistin"
17,1132,364,2,"saline"
17,1133,365,2,"colistin"
17,1134,365,2,"saline"
17,1135,366,2,"colistin"
17,1136,366,2,"saline"
17,1137,367,4,"saline"
17,1138,367,4,"colistin"
17,1139,367,4,"saline"
17,1140,367,4,"colistin"
17,1141,368,4,"colistin"
17,1142,368,4,"colistin"
17,1143,368,4,"saline"
17,1144,368,4,"saline"
17,1145,369,2,"saline"
17,1146,369,2,"colistin"
17,1147,370,2,"colistin"
17,1148,370,2,"saline"
17,1149,371,2,"colistin"
17,1150,371,2,"saline"
17,1151,372,2,"colistin"
17,1152,372,2,"saline"
17,1153,373,2,"saline"
17,1154,373,2,"colistin"
17,1155,374,2,"saline"
17,1156,374,2,"colistin"
17,1157,375,2,"colistin"
17,1158,375,2,"saline"
17,1159,376,2,"saline"
17,1160,376,2,"colistin"
17,1161,377,4,"saline"
17,1162,377,4,"saline"
17,1163,377,4,"colistin"
17,1164,377,4,"colistin"
17,1165,378,2,"saline"
17,1166,378,2,"colistin"
17,1167,379,4,"colistin"
17,1168,379,4,"colistin"
17,1169,379,4,"saline"
17,1170,379,4,"saline"
17,1171,380,6,"saline"
17,1172,380,6,"saline"
17,1173,380,6,"colistin"
17,1174,380,6,"colistin"
17,1175,380,6,"colistin"
17,1176,380,6,"saline"
17,1177,381,6,"colistin"
17,1178,381,6,"saline"
17,1179,381,6,"colistin"
17,1180,381,6,"colistin"
17,1181,381,6,"saline"
17,1182,381,6,"saline"
17,1183,382,4,"saline"
17,1184,382,4,"saline"
17,1185,382,4,"colistin"
17,1186,382,4,"colistin"
17,1187,383,2,"saline"
17,1188,383,2,"colistin"
17,1189,384,2,"saline"
17,1190,384,2,"colistin"
17,1191,385,2,"colistin"
17,1192,385,2,"saline"
17,1193,386,2,"colistin"
17,1194,386,2,"saline"
17,1195,387,2,"saline"
17,1196,387,2,"colistin"
17,1197,388,6,"saline"
17,1198,388,6,"colistin"
17,1199,388,6,"colistin"
17,1200,388,6,"saline"
17,1201,388,6,"saline"
17,1202,388,6,"colistin"
17,1203,389,2,"colistin"
17,1204,389,2,"saline"
17,1205,390,2,"saline"
17,1206,390,2,"colistin"
17,1207,391,2,"saline"
17,1208,391,2,"colistin"
17,1209,392,2,"saline"
17,1210,392,2,"colistin"
17,1211,393,4,"saline"
17,1212,393,4,"saline"
17,1213,393,4,"colistin"
17,1214,393,4,"colistin"
17,1215,394,2,"colistin"
17,1216,394,2,"saline"
17,1217,395,2,"colistin"
17,1218,395,2,"saline"
17,1219,396,2,"colistin"
17,1220,396,2,"saline"
17,1221,397,4,"colistin"
17,1222,397,4,"colistin"
17,1223,397,4,"saline"
17,1224,397,4,"saline"
17,1225,398,2,"saline"
17,1226,398,2,"colistin"
17,1227,399,4,"saline"
17,1228,399,4,"saline"
17,1229,399,4,"colistin"
17,1230,399,4,"colistin"
17,1231,400,2,"saline"
17,1232,400,2,"colistin"
17,1233,401,2,"colistin"
17,1234,401,2,"saline"
17,1235,402,2,"saline"
17,1236,402,2,"colistin"
17,1237,403,2,"saline"
17,1238,403,2,"colistin"
17,1239,404,6,"colistin"
17,1240,404,6,"saline"
17,1241,404,6,"colistin"
17,1242,404,6,"saline"
17,1243,404,6,"colistin"
17,1244,404,6,"saline"
17,1245,405,4,"colistin"
17,1246,405,4,"saline"
17,1247,405,4,"colistin"
17,1248,405,4,"saline"
17,1249,406,2,"colistin"
17,1250,406,2,"saline"
17,1251,407,6,"colistin"
17,1252,407,6,"saline"
17,1253,407,6,"colistin"
17,1254,407,6,"saline"
17,1255,407,6,"saline"
17,1256,407,6,"colistin"
17,1257,408,2,"saline"
17,1258,408,2,"colistin"
17,1259,409,4,"colistin"
17,1260,409,4,"saline"
17,1261,409,4,"saline"
17,1262,409,4,"colistin"
17,1263,410,2,"colistin"
17,1264,410,2,"saline"
17,1265,411,4,"colistin"
17,1266,411,4,"saline"
17,1267,411,4,"saline"
17,1268,411,4,"colistin"
17,1269,412,4,"saline"
17,1270,412,4,"colistin"
17,1271,412,4,"saline"
17,1272,412,4,"colistin"
17,1273,413,6,"saline"
17,1274,413,6,"colistin"
17,1275,413,6,"saline"
17,1276,413,6,"colistin"
17,1277,413,6,"colistin"
17,1278,413,6,"saline"
17,1279,414,4,"colistin"
17,1280,414,4,"saline"
17,1281,414,4,"colistin"
17,1282,414,4,"saline"
17,1283,415,2,"colistin"
17,1284,415,2,"saline"
17,1285,416,6,"saline"
17,1286,416,6,"colistin"
17,1287,416,6,"saline"
17,1288,416,6,"colistin"
17,1289,416,6,"saline"
17,1290,416,6,"colistin"
17,1291,417,2,"saline"
17,1292,417,2,"colistin"
17,1293,418,2,"saline"
17,1294,418,2,"colistin"
17,1295,419,2,"colistin"
17,1296,419,2,"saline"
17,1297,420,4,"colistin"
17,1298,420,4,"saline"
17,1299,420,4,"colistin"
17,1300,420,4,"saline"
17,1301,421,2,"saline"
17,1302,421,2,"colistin"
17,1303,422,4,"saline"
17,1304,422,4,"saline"
17,1305,422,4,"colistin"
17,1306,422,4,"colistin"
17,1307,423,2,"saline"
17,1308,423,2,"colistin"
17,1309,424,4,"saline"
17,1310,424,4,"colistin"
17,1311,424,4,"colistin"
17,1312,424,4,"saline"
17,1313,425,4,"saline"
17,1314,425,4,"colistin"
17,1315,425,4,"saline"
17,1316,425,4,"colistin"
17,1317,426,4,"colistin"
17,1318,426,4,"colistin"
17,1319,426,4,"saline"
17,1320,426,4,"saline"
17,1321,427,4,"colistin"
17,1322,427,4,"saline"
17,1323,427,4,"colistin"
17,1324,427,4,"saline"
17,1325,428,4,"saline"
17,1326,428,4,"colistin"
17,1327,428,4,"saline"
17,1328,428,4,"colistin"
17,1329,429,2,"colistin"
17,1330,429,2,"saline"
17,1331,430,2,"saline"
17,1332,430,2,"colistin"
17,1333,431,4,"saline"
17,1334,431,4,"colistin"
17,1335,431,4,"saline"
17,1336,431,4,"colistin"
17,1337,432,6,"colistin"
17,1338,432,6,"colistin"
17,1339,432,6,"colistin"
17,1340,432,6,"saline"
17,1341,432,6,"saline"
17,1342,432,6,"saline"
17,1343,433,2,"colistin"
17,1344,433,2,"saline"
17,1345,434,2,"saline"
17,1346,434,2,"colistin"
17,1347,435,2,"saline"
17,1348,435,2,"colistin"
17,1349,436,2,"colistin"
17,1350,436,2,"saline"
17,1351,437,2,"saline"
17,1352,437,2,"colistin"
17,1353,438,2,"colistin"
17,1354,438,2,"saline"
17,1355,439,2,"colistin"
17,1356,439,2,"saline"
17,1357,440,4,"colistin"
17,1358,440,4,"saline"
17,1359,440,4,"colistin"
17,1360,440,4,"saline"
17,1361,441,6,"saline"
17,1362,441,6,"saline"
17,1363,441,6,"colistin"
17,1364,441,6,"colistin"
17,1365,441,6,"saline"
17,1366,441,6,"colistin"
17,1367,442,2,"colistin"
17,1368,442,2,"saline"
17,1369,443,4,"saline"
17,1370,443,4,"colistin"
17,1371,443,4,"colistin"
17,1372,443,4,"saline"
17,1373,444,4,"saline"
17,1374,444,4,"colistin"
17,1375,444,4,"saline"
17,1376,444,4,"colistin"
17,1377,445,4,"colistin"
17,1378,445,4,"saline"
17,1379,445,4,"saline"
17,1380,445,4,"colistin"
17,1381,446,4,"colistin"
17,1382,446,4,"saline"
17,1383,446,4,"saline"
17,1384,446,4,"colistin"
17,1385,447,6,"colistin"
17,1386,447,6,"colistin"
17,1387,447,6,"saline"
17,1388,447,6,"colistin"
17,1389,447,6,"saline"
17,1390,447,6,"saline"
17,1391,448,4,"colistin"
17,1392,448,4,"saline"
17,1393,448,4,"saline"
17,1394,448,4,"colistin"
17,1395,449,2,"saline"
17,1396,449,2,"colistin"
17,1397,450,4,"saline"
17,1398,450,4,"saline"
17,1399,450,4,"colistin"
17,1400,450,4,"colistin"
17,1401,451,2,"saline"
17,1402,451,2,"colistin"
17,1403,452,4,"colistin"
17,1404,452,4,"colistin"
17,1405,452,4,"saline"
17,1406,452,4,"saline"
17,1407,453,2,"colistin"
17,1408,453,2,"saline"
17,1409,454,6,"saline"
17,1410,454,6,"colistin"
17,1411,454,6,"colistin"
17,1412,454,6,"saline"
17,1413,454,6,"saline"
17,1414,454,6,"colistin"
17,1415,455,2,"saline"
17,1416,455,2,"colistin"
17,1417,456,2,"colistin"
17,1418,456,2,"saline"
17,1419,457,2,"saline"
17,1420,457,2,"colistin"
17,1421,458,4,"saline"
17,1422,458,4,"saline"
17,1423,458,4,"colistin"
17,1424,458,4,"colistin"
17,1425,459,2,"colistin"
17,1426,459,2,"saline"
17,1427,460,2,"colistin"
17,1428,460,2,"saline"
17,1429,461,6,"colistin"
17,1430,461,6,"colistin"
17,1431,461,6,"saline"
17,1432,461,6,"colistin"
17,1433,461,6,"saline"
17,1434,461,6,"saline"
17,1435,462,2,"saline"
17,1436,462,2,"colistin"
17,1437,463,2,"saline"
17,1438,463,2,"colistin"
17,1439,464,6,"colistin"
17,1440,464,6,"saline"
17,1441,464,6,"colistin"
17,1442,464,6,"saline"
17,1443,464,6,"saline"
17,1444,464,6,"colistin"
17,1445,465,2,"saline"
17,1446,465,2,"colistin"
17,1447,466,2,"saline"
17,1448,466,2,"colistin"
17,1449,467,4,"saline"
17,1450,467,4,"colistin"
17,1451,467,4,"saline"
17,1452,467,4,"colistin"
17,1453,468,2,"colistin"
17,1454,468,2,"saline"
17,1455,469,2,"saline"
17,1456,469,2,"colistin"
17,1457,470,2,"colistin"
17,1458,470,2,"saline"
17,1459,471,4,"colistin"
17,1460,471,4,"colistin"
17,1461,471,4,"saline"
17,1462,471,4,"saline"
17,1463,472,2,"colistin"
17,1464,472,2,"saline"
17,1465,473,6,"saline"
17,1466,473,6,"saline"
17,1467,473,6,"saline"
17,1468,473,6,"colistin"
17,1469,473,6,"colistin"
17,1470,473,6,"colistin"
17,1471,474,4,"saline"
17,1472,474,4,"saline"
17,1473,474,4,"colistin"
17,1474,474,4,"colistin"
17,1475,475,4,"saline"
17,1476,475,4,"colistin"
17,1477,475,4,"saline"
17,1478,475,4,"colistin"
17,1479,476,2,"saline"
17,1480,476,2,"colistin"
17,1481,477,2,"colistin"
17,1482,477,2,"saline"
17,1483,478,2,"saline"
17,1484,478,2,"colistin"
17,1485,479,2,"saline"
17,1486,479,2,"colistin"
17,1487,480,2,"saline"
17,1488,480,2,"colistin"
17,1489,481,2,"saline"
17,1490,481,2,"colistin"
17,1491,482,2,"colistin"
17,1492,482,2,"saline"
17,1493,483,6,"colistin"
17,1494,483,6,"colistin"
17,1495,483,6,"colistin"
17,1496,483,6,"saline"
17,1497,483,6,"saline"
17,1498,483,6,"saline"
17,1499,484,6,"saline"
17,1500,484,6,"colistin"
17,1501,484,6,"saline"
17,1502,484,6,"colistin"
17,1503,484,6,"saline"
17,1504,484,6,"colistin"
17,1505,485,6,"colistin"
17,1506,485,6,"saline"
17,1507,485,6,"colistin"
17,1508,485,6,"colistin"
17,1509,485,6,"saline"
17,1510,485,6,"saline"
17,1511,486,2,"saline"
17,1512,486,2,"colistin"
17,1513,487,2,"colistin"
17,1514,487,2,"saline"
17,1515,488,4,"saline"
17,1516,488,4,"colistin"
17,1517,488,4,"colistin"
17,1518,488,4,"saline"
17,1519,489,2,"colistin"
17,1520,489,2,"saline"
17,1521,490,4,"colistin"
17,1522,490,4,"colistin"
17,1523,490,4,"saline"
17,1524,490,4,"saline"
17,1525,491,4,"colistin"
17,1526,491,4,"colistin"
17,1527,491,4,"saline"
17,1528,491,4,"saline"
17,1529,492,2,"colistin"
17,1530,492,2,"saline"
17,1531,493,2,"saline"
17,1532,493,2,"colistin"
17,1533,494,2,"colistin"
17,1534,494,2,"saline"
17,1535,495,6,"saline"
17,1536,495,6,"colistin"
17,1537,495,6,"saline"
17,1538,495,6,"saline"
17,1539,495,6,"colistin"
17,1540,495,6,"colistin"
17,1541,496,2,"colistin"
17,1542,496,2,"saline"
17,1543,497,2,"saline"
17,1544,497,2,"colistin"
17,1545,498,2,"colistin"
17,1546,498,2,"saline"
17,1547,499,2,"saline"
17,1548,499,2,"colistin"
17,1549,500,2,"saline"
17,1550,500,2,"colistin"
17,1551,501,6,"saline"
17,1552,501,6,"colistin"
17,1553,501,6,"colistin"
17,1554,501,6,"saline"
17,1555,501,6,"saline"
17,1556,501,6,"colistin"
17,1557,502,2,"saline"
17,1558,502,2,"colistin"
17,1559,503,2,"saline"
17,1560,503,2,"colistin"
17,1561,504,2,"colistin"
17,1562,504,2,"saline"
17,1563,505,4,"colistin"
17,1564,505,4,"saline"
17,1565,505,4,"saline"
17,1566,505,4,"colistin"
17,1567,506,2,"saline"
17,1568,506,2,"colistin"
17,1569,507,6,"colistin"
17,1570,507,6,"saline"
17,1571,507,6,"saline"
17,1572,507,6,"colistin"
17,1573,507,6,"saline"
17,1574,507,6,"colistin"
17,1575,508,2,"colistin"
17,1576,508,2,"saline"
17,1577,509,2,"saline"
17,1578,509,2,"colistin"
17,1579,510,2,"colistin"
17,1580,510,2,"saline"
17,1581,511,2,"saline"
17,1582,511,2,"colistin"
17,1583,512,2,"colistin"
17,1584,512,2,"saline"
17,1585,513,2,"colistin"
17,1586,513,2,"saline"
17,1587,514,4,"colistin"
17,1588,514,4,"saline"
17,1589,514,4,"colistin"
17,1590,514,4,"saline"
17,1591,515,6,"colistin"
17,1592,515,6,"saline"
17,1593,515,6,"colistin"
17,1594,515,6,"saline"
17,1595,515,6,"saline"
17,1596,515,6,"colistin"
17,1597,516,2,"saline"
17,1598,516,2,"colistin"
17,1599,517,2,"colistin"
17,1600,517,2,"saline"
17,1601,518,4,"colistin"
17,1602,518,4,"saline"
17,1603,518,4,"saline"
17,1604,518,4,"colistin"
17,1605,519,4,"colistin"
17,1606,519,4,"saline"
17,1607,519,4,"colistin"
17,1608,519,4,"saline"
17,1609,520,2,"colistin"
17,1610,520,2,"saline"
18,1,1,2,"colistin"
18,2,1,2,"saline"
18,3,2,2,"saline"
18,4,2,2,"colistin"
18,5,3,6,"colistin"
18,6,3,6,"saline"
18,7,3,6,"colistin"
18,8,3,6,"saline"
18,9,3,6,"colistin"
18,10,3,6,"saline"
18,11,4,2,"saline"
18,12,4,2,"colistin"
18,13,5,4,"saline"
18,14,5,4,"colistin"
18,15,5,4,"saline"
18,16,5,4,"colistin"
18,17,6,2,"colistin"
18,18,6,2,"saline"
18,19,7,2,"colistin"
18,20,7,2,"saline"
18,21,8,6,"colistin"
18,22,8,6,"saline"
18,23,8,6,"colistin"
18,24,8,6,"saline"
18,25,8,6,"colistin"
18,26,8,6,"saline"
18,27,9,2,"colistin"
18,28,9,2,"saline"
18,29,10,2,"colistin"
18,30,10,2,"saline"
18,31,11,2,"saline"
18,32,11,2,"colistin"
18,33,12,2,"saline"
18,34,12,2,"colistin"
18,35,13,4,"saline"
18,36,13,4,"colistin"
18,37,13,4,"colistin"
18,38,13,4,"saline"
18,39,14,2,"colistin"
18,40,14,2,"saline"
18,41,15,6,"saline"
18,42,15,6,"saline"
18,43,15,6,"colistin"
18,44,15,6,"colistin"
18,45,15,6,"colistin"
18,46,15,6,"saline"
18,47,16,2,"saline"
18,48,16,2,"colistin"
18,49,17,4,"colistin"
18,50,17,4,"colistin"
18,51,17,4,"saline"
18,52,17,4,"saline"
18,53,18,4,"colistin"
18,54,18,4,"saline"
18,55,18,4,"saline"
18,56,18,4,"colistin"
18,57,19,6,"saline"
18,58,19,6,"saline"
18,59,19,6,"colistin"
18,60,19,6,"saline"
18,61,19,6,"colistin"
18,62,19,6,"colistin"
18,63,20,6,"saline"
18,64,20,6,"saline"
18,65,20,6,"colistin"
18,66,20,6,"colistin"
18,67,20,6,"colistin"
18,68,20,6,"saline"
18,69,21,6,"saline"
18,70,21,6,"saline"
18,71,21,6,"saline"
18,72,21,6,"colistin"
18,73,21,6,"colistin"
18,74,21,6,"colistin"
18,75,22,4,"saline"
18,76,22,4,"saline"
18,77,22,4,"colistin"
18,78,22,4,"colistin"
18,79,23,2,"saline"
18,80,23,2,"colistin"
18,81,24,4,"saline"
18,82,24,4,"colistin"
18,83,24,4,"saline"
18,84,24,4,"colistin"
18,85,25,2,"saline"
18,86,25,2,"colistin"
18,87,26,6,"colistin"
18,88,26,6,"colistin"
18,89,26,6,"colistin"
18,90,26,6,"saline"
18,91,26,6,"saline"
18,92,26,6,"saline"
18,93,27,6,"colistin"
18,94,27,6,"saline"
18,95,27,6,"saline"
18,96,27,6,"colistin"
18,97,27,6,"colistin"
18,98,27,6,"saline"
18,99,28,4,"colistin"
18,100,28,4,"colistin"
18,101,28,4,"saline"
18,102,28,4,"saline"
18,103,29,6,"saline"
18,104,29,6,"saline"
18,105,29,6,"colistin"
18,106,29,6,"saline"
18,107,29,6,"colistin"
18,108,29,6,"colistin"
18,109,30,2,"saline"
18,110,30,2,"colistin"
18,111,31,2,"colistin"
18,112,31,2,"saline"
18,113,32,6,"colistin"
18,114,32,6,"saline"
18,115,32,6,"saline"
18,116,32,6,"saline"
18,117,32,6,"colistin"
18,118,32,6,"colistin"
18,119,33,4,"saline"
18,120,33,4,"saline"
18,121,33,4,"colistin"
18,122,33,4,"colistin"
18,123,34,2,"colistin"
18,124,34,2,"saline"
18,125,35,2,"saline"
18,126,35,2,"colistin"
18,127,36,4,"colistin"
18,128,36,4,"saline"
18,129,36,4,"colistin"
18,130,36,4,"saline"
18,131,37,4,"saline"
18,132,37,4,"colistin"
18,133,37,4,"colistin"
18,134,37,4,"saline"
18,135,38,2,"saline"
18,136,38,2,"colistin"
18,137,39,4,"colistin"
18,138,39,4,"saline"
18,139,39,4,"saline"
18,140,39,4,"colistin"
18,141,40,2,"colistin"
18,142,40,2,"saline"
18,143,41,6,"colistin"
18,144,41,6,"saline"
18,145,41,6,"saline"
18,146,41,6,"colistin"
18,147,41,6,"saline"
18,148,41,6,"colistin"
18,149,42,2,"colistin"
18,150,42,2,"saline"
18,151,43,2,"saline"
18,152,43,2,"colistin"
18,153,44,6,"colistin"
18,154,44,6,"saline"
18,155,44,6,"saline"
18,156,44,6,"colistin"
18,157,44,6,"colistin"
18,158,44,6,"saline"
18,159,45,4,"colistin"
18,160,45,4,"colistin"
18,161,45,4,"saline"
18,162,45,4,"saline"
18,163,46,4,"colistin"
18,164,46,4,"saline"
18,165,46,4,"saline"
18,166,46,4,"colistin"
18,167,47,2,"saline"
18,168,47,2,"colistin"
18,169,48,6,"saline"
18,170,48,6,"colistin"
18,171,48,6,"saline"
18,172,48,6,"saline"
18,173,48,6,"colistin"
18,174,48,6,"colistin"
18,175,49,2,"colistin"
18,176,49,2,"saline"
18,177,50,2,"colistin"
18,178,50,2,"saline"
18,179,51,2,"saline"
18,180,51,2,"colistin"
18,181,52,2,"colistin"
18,182,52,2,"saline"
18,183,53,2,"saline"
18,184,53,2,"colistin"
18,185,54,2,"saline"
18,186,54,2,"colistin"
18,187,55,2,"saline"
18,188,55,2,"colistin"
18,189,56,2,"saline"
18,190,56,2,"colistin"
18,191,57,2,"saline"
18,192,57,2,"colistin"
18,193,58,2,"saline"
18,194,58,2,"colistin"
18,195,59,2,"colistin"
18,196,59,2,"saline"
18,197,60,6,"saline"
18,198,60,6,"colistin"
18,199,60,6,"colistin"
18,200,60,6,"saline"
18,201,60,6,"saline"
18,202,60,6,"colistin"
18,203,61,2,"saline"
18,204,61,2,"colistin"
18,205,62,2,"colistin"
18,206,62,2,"saline"
18,207,63,2,"saline"
18,208,63,2,"colistin"
18,209,64,6,"colistin"
18,210,64,6,"colistin"
18,211,64,6,"saline"
18,212,64,6,"saline"
18,213,64,6,"colistin"
18,214,64,6,"saline"
18,215,65,2,"colistin"
18,216,65,2,"saline"
18,217,66,2,"colistin"
18,218,66,2,"saline"
18,219,67,2,"saline"
18,220,67,2,"colistin"
18,221,68,2,"saline"
18,222,68,2,"colistin"
18,223,69,6,"saline"
18,224,69,6,"colistin"
18,225,69,6,"saline"
18,226,69,6,"colistin"
18,227,69,6,"saline"
18,228,69,6,"colistin"
18,229,70,2,"saline"
18,230,70,2,"colistin"
18,231,71,2,"colistin"
18,232,71,2,"saline"
18,233,72,4,"saline"
18,234,72,4,"saline"
18,235,72,4,"colistin"
18,236,72,4,"colistin"
18,237,73,2,"colistin"
18,238,73,2,"saline"
18,239,74,2,"saline"
18,240,74,2,"colistin"
18,241,75,4,"colistin"
18,242,75,4,"saline"
18,243,75,4,"saline"
18,244,75,4,"colistin"
18,245,76,4,"saline"
18,246,76,4,"saline"
18,247,76,4,"colistin"
18,248,76,4,"colistin"
18,249,77,4,"colistin"
18,250,77,4,"colistin"
18,251,77,4,"saline"
18,252,77,4,"saline"
18,253,78,4,"colistin"
18,254,78,4,"saline"
18,255,78,4,"saline"
18,256,78,4,"colistin"
18,257,79,2,"saline"
18,258,79,2,"colistin"
18,259,80,2,"colistin"
18,260,80,2,"saline"
18,261,81,6,"saline"
18,262,81,6,"colistin"
18,263,81,6,"colistin"
18,264,81,6,"colistin"
18,265,81,6,"saline"
18,266,81,6,"saline"
18,267,82,2,"colistin"
18,268,82,2,"saline"
18,269,83,2,"colistin"
18,270,83,2,"saline"
18,271,84,2,"colistin"
18,272,84,2,"saline"
18,273,85,2,"saline"
18,274,85,2,"colistin"
18,275,86,2,"colistin"
18,276,86,2,"saline"
18,277,87,2,"colistin"
18,278,87,2,"saline"
18,279,88,2,"saline"
18,280,88,2,"colistin"
18,281,89,2,"colistin"
18,282,89,2,"saline"
18,283,90,4,"colistin"
18,284,90,4,"saline"
18,285,90,4,"saline"
18,286,90,4,"colistin"
18,287,91,2,"colistin"
18,288,91,2,"saline"
18,289,92,2,"colistin"
18,290,92,2,"saline"
18,291,93,2,"colistin"
18,292,93,2,"saline"
